lot_id,lot_polygon,lot_geometry,lot_centroid,lot_sqft,BLOCKID10,num_spaces,num_handicap_spaces,has_ev_charging,format,type,category,rate_card,open_hours,operator,weekday_averages,weekend_averages
87256,ohllF|j`uM?iABKNHv@Sr@@?l@EDyBh@,"POLYGON((-77.01162 38.89755, -77.01159 38.89752, -77.01136 38.89752, -77.01135 38.89778, -77.01145 38.89806, -77.0114 38.89814, -77.01146 38.89816, -77.01183 38.89816, -77.01162 38.89755))",POINT(-77.0115580041235 38.8978623680169),22114,110010059001001,90,0,false,Subterranean,Monthly Only,Public Parking,,Mon-Fri: 7am-7pm,SP Plus,"61,59,59,59,59,60,60,59,59,59,58,57,55,55,55,54,53,55,57,56,59,59,61,62","62,60,59,59,59,59,59,59,58,57,55,52,50,50,50,50,51,53,55,54,57,58,60,61"
338893,{qllFrfcuMI??IH??H??,"POLYGON((-77.02645 38.89966, -77.02645 38.89971, -77.0265 38.89971, -77.0265 38.89966, -77.02645 38.89966))",POINT(-77.0264707 38.8996892),259,110010058001012,11,0,false,Surface,Valet Only,Hotel,"2 Hours: $33, 8 Hours: $43, 24 Hours: $62, Oversize: $64",Mon-Sun: 24 Hours,Hyatt,"7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7","7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,6,6,6,6,6,7"
53773,w`mlFxlduMw@??}Av@??|A??,"POLYGON((-77.03214 38.90204, -77.03214 38.90232, -77.03261 38.90232, -77.03261 38.90204, -77.03214 38.90204))",POINT(-77.032375 38.90218),13630,110010101001015,239,0,true,Subterranean,Non-restricted,Public Parking,"Early Bird (In By 7am): $14, Daily Max: $20, Monthly: $290-$560",Mon-Fri: 6am-7pm,Impark,"172,167,168,167,171,171,171,171,168,174,171,166,157,156,156,154,155,162,160,160,168,172,173,177","179,173,173,171,173,173,173,174,166,171,165,157,145,145,145,146,150,157,154,156,164,168,168,171"
80119,gtmlFjofuM?kCl@@@hCo@?,"POLYGON((-77.04326 38.90492, -77.04257 38.90493, -77.04256 38.90516, -77.04326 38.90516, -77.04326 38.90492))",POINT(-77.0429149765258 38.9050427699531),16913,110010107001003,68,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, 2 Hours: $17, Daily Max: $21, Evening (In After 3pm): $8, Sat-Sun: $8, Oversize Add'l: $5, Monthly: $260-$480, Tax Included","Mon-Fri: 6am-6pm, No Overnight Parking",SP Plus,"33,35,35,35,36,36,36,36,36,36,34,33,31,31,31,29,29,31,32,32,33,34,35,34","35,38,38,38,38,38,38,38,38,36,34,31,29,29,29,29,28,31,33,33,33,34,35,34"
52543,mdklFfs`uMAdAkC@?}FlCtD????,"POLYGON((-77.01225 38.8931, -77.01352 38.8931, -77.01351 38.8924, -77.01316 38.89239, -77.01225 38.8931))",POINT(-77.0130727234193 38.892812871188),59386,110010059001039,84,0,true,Subterranean,Valet Only,Public Parking,"1 Hour: $15, 12 Hours: $26, 24 Hours: $34, Monthly: $315, Tax Included",Mon-Fri: 7am-9pm,SP Plus,"53,53,53,53,54,54,54,54,54,54,53,52,51,51,51,48,49,50,52,52,54,55,55,54","54,55,55,55,55,55,55,55,53,52,52,49,47,47,47,46,47,49,51,51,54,54,55,53"
113152,m}llFzubuMK??MJ??L??,"POLYGON((-77.02375 38.90151, -77.02375 38.90157, -77.02382 38.90157, -77.02382 38.90151, -77.02375 38.90151))",POINT(-77.0237852 38.9015414),435,110010058001001,11,0,true,Subterranean,Valet Only,Hotel,"Daily Max: $60.18, Tax Included",Mon-Sun: 24 Hours,Marriott,"23,21,20,21,20,20,22,18,21,20,19,21,19,19,18,18,18,19,15,16,16,15,20,16","30,23,22,22,23,22,22,25,27,25,27,25,22,22,23,23,24,28,24,26,26,26,24,25"
80097,qmllFxhcuM@uCfB@?rCiB?????,"POLYGON((-77.02685 38.89844, -77.02611 38.89844, -77.0261 38.89896, -77.02685 38.89897, -77.02685 38.89844))",POINT(-77.0264786688824 38.898703100686),40514,110010058001012,163,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 4 Hours: $19, 10 Hours: $20, 24 Hours: $45, Early Bird (Mon-Fri; In Between 5:30am-8:30am / Out By 5pm): $17",Mon-Sun: 24 Hours,QuikPark,"95,99,99,100,101,101,101,100,99,101,100,98,95,95,95,94,94,97,98,95,96,95,96,96","95,103,102,101,101,101,100,100,96,97,96,91,88,88,88,89,89,94,94,92,93,91,91,91"
112995,opmlFr|fuM_A??_AtB?AxBQ??~Ca@??yE??,"POLYGON((-77.04647 38.90456, -77.04647 38.90439, -77.04567 38.90439, -77.04567 38.9043, -77.04506 38.90429, -77.04506 38.90488, -77.04538 38.90488, -77.04538 38.90456, -77.04647 38.90456))",POINT(-77.04554 38.9044705),41433,110010107001005,167,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $20, Sat: $10, Early Bird (In By 8am): $12, Monthly: $275","Mon-Fri: 6am-9pm, Sat: 7am-3pm",LAZ Parking,"109,108,108,109,110,110,110,110,109,105,102,99,96,96,96,92,93,97,102,102,104,108,110,111","109,108,108,107,108,107,108,107,104,99,94,89,85,85,85,84,86,90,95,95,97,101,103,104"
80250,shllFxmcuM~@??t@_A??u@,"POLYGON((-77.02792 38.89818, -77.02792 38.89786, -77.02765 38.89786, -77.02765 38.89818, -77.02792 38.89818))",POINT(-77.027785 38.89802),8949,110010058001032,36,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $20, Early Bird (In By 9am): $14, Sat: $10, Monthly: $290, Tax Included","Mon-Fri: 7am-7pm, Sat: 8am-6pm",LAZ Parking,"24,25,25,25,25,25,25,25,25,25,24,24,23,23,23,23,22,23,23,23,24,24,24,25","24,25,25,25,25,25,25,25,24,24,23,22,21,21,21,21,21,22,21,22,23,23,22,23"
188246,qbmlF`nduMI??MH??L????,"POLYGON((-77.03274 38.90233, -77.03274 38.90238, -77.03281 38.90238, -77.03281 38.90233, -77.03274 38.90233))",POINT(-77.0327762 38.9023542),363,110010101001015,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $10-$20,Fri-Sat: 5pm-4am,Tag-B Parking,"7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,7","7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,6,6,6,7,7,7"
119991,ayllFpqeuMRx@o@XQw@l@[,"POLYGON((-77.03863 38.90104, -77.03891 38.90095, -77.03878 38.90071, -77.03849 38.90081, -77.03863 38.90104))",POINT(-77.0387025438597 38.9008764035088),8265,110010107001025,33,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Monthly: $280-$300, 24 Hours (With Validation): $30","Mon-Thu: 7am-11pm, Fri-Sat: 7am-12am, Sun: 7am-11pm",C and C Parking,"21,23,23,23,23,23,23,23,23,23,22,21,19,19,19,18,18,19,20,19,20,20,20,21","20,22,22,22,22,22,22,22,22,21,20,19,17,17,17,16,17,18,18,18,18,18,19,19"
87142,qollFr~auMjB??bAkBA?aA,"POLYGON((-77.02043 38.89929, -77.02044 38.89875, -77.0201 38.89875, -77.0201 38.89929, -77.02043 38.89929))",POINT(-77.0202675124378 38.8990186567164),18737,110010058002005,300,4,false,Subterranean,Non-restricted,Public Parking,"15 Min: Free, 30 Min: $8, 1 Hour: $13, 2 Hours: $20, 3 Hours: $24, Daily Max: $27, Early Bird (In By 9am / Out By 5:30pm): $16, Event: $40, Monthly: $278.95-$510.04, Rates Reset At 4am, Event Rates Supersede Other Rates, Tax Included",Mon-Sun: 24 Hours,Colonial Parking,"185,181,182,183,183,182,182,181,181,185,180,176,170,169,170,167,166,172,173,174,178,180,184,187","182,184,184,181,181,181,181,178,176,176,169,163,155,155,155,156,159,166,167,168,172,172,176,179"
52555,}fmlFtveuMqB`AAcC|AATbA??,"POLYGON((-77.03897 38.90314, -77.03898 38.90361, -77.03964 38.9036, -77.03931 38.90303, -77.03897 38.90314))",POINT(-77.039234 38.9033402),27985,110010107001020,425,1,false,Subterranean,Non-restricted,Public Parking,"30 Min: $3, 1 Hour: $13, Daily Max: $20, Early Bird (In By 10am): $12.95, Evening (In After 5pm): $11, Monthly: $284.95-$562.80",Mon-Fri: 6am-6pm,Colonial Parking,"279,276,276,279,281,282,281,280,276,278,266,256,251,251,251,242,244,263,269,268,274,278,281,283","281,283,282,282,282,282,282,280,272,265,250,233,226,226,226,224,230,251,259,258,264,268,271,271"
187281,uhllFz_guM?qBr@??pBs@?,"POLYGON((-77.0459 38.89793, -77.04533 38.89793, -77.04533 38.89819, -77.0459 38.89819, -77.0459 38.89793))",POINT(-77.0456094 38.8980549),15350,110010108002008,62,1,true,Subterranean,Permit Only,University,"1 Hour: $10, 2 Hours $16, Daily Max: $23, Sat-Sun: $12, Evening (In After 5pm / Out By 2am): $12, Tax Included",Mon-Sun: 24 Hours,The George Washington University,"35,35,35,35,36,36,36,36,35,34,33,33,32,32,32,30,30,32,34,33,33,33,34,35","34,36,36,36,36,36,36,36,34,32,31,29,28,28,28,27,27,30,32,30,30,32,33,33"
87141,ukllF|lbuM?hA{B??iAzB?,"POLYGON((-77.02239 38.89929, -77.02276 38.89929, -77.02276 38.89867, -77.02239 38.89867, -77.02239 38.89929))",POINT(-77.0225724888889 38.8989786222222),23761,110010058001015,117,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $9, Daily Max: $16, Sat-Sun: $15, Event: $20, Monthly: $305-$610","Mon-Thu: 7am-12am, Fri: 7am-1am, Sat: 12pm-1am, Sun: 8am-9pm",Impark,"75,74,74,75,76,76,75,75,73,74,72,70,67,67,67,67,67,70,71,71,71,73,73,76","76,77,77,77,77,76,76,76,73,71,67,64,62,62,62,63,64,69,69,69,70,71,71,73"
112984,mnllFb{buMoB??iBnB??hB,"POLYGON((-77.02413 38.89911, -77.02413 38.89967, -77.02466 38.89967, -77.02466 38.89911, -77.02413 38.89911))",POINT(-77.024395 38.89939),30741,110010058001013,124,0,true,Subterranean,Non-restricted,Public Parking,"Daily Max: $18, Early Bird (In By 9am): $14, Evening (In After 4pm): $9, Monthly: $294.95-$454.95","Mon-Thu: 7am-10pm, Fri: 7am-11pm, Sat: 11am-11pm, Sun: 11am-10pm",SP Plus,"73,75,75,76,76,76,76,75,74,73,72,70,68,67,68,67,66,70,72,70,71,70,71,74","74,79,79,78,78,78,78,76,74,72,70,66,64,64,64,64,65,70,72,70,71,69,69,72"
52603,u{mlFhpguM@oAFIhA@AbBgA?IK,"POLYGON((-77.04859 38.9063, -77.04859 38.90594, -77.04809 38.90593, -77.04808 38.9063, -77.04813 38.90634, -77.04853 38.90635, -77.04859 38.9063))",POINT(-77.0483368985437 38.9061384598487),21216,110010055003007,85,0,false,Subterranean,Restricted,Hotel,Daily Max: $53,Mon-Sun: 24 Hours,Marriott,"45,45,45,45,46,46,46,45,46,43,42,41,40,40,40,39,38,40,42,42,42,43,44,46","45,45,45,45,45,45,45,45,43,40,38,36,35,35,35,34,35,38,39,39,39,40,41,43"
115074,qlllFt{euMTJj@A?vAw@@c@UXmA,"POLYGON((-77.0405 38.89894, -77.04061 38.89876, -77.0406 38.89848, -77.04016 38.89848, -77.04017 38.8987, -77.04011 38.89881, -77.0405 38.89894))",POINT(-77.040378017126 38.8986922067612),18432,110010108002000,331,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $15, 2 Hours: $18, Daily Max: $22, Monthly: $310-$620, Tax Included","Mon-Fri: 6am-9pm, Sat: 9am-8pm",One Parking,"217,219,220,222,224,224,224,223,218,214,207,202,198,198,198,189,189,198,203,200,207,212,219,220","218,223,223,219,222,223,223,220,213,205,194,185,178,177,177,176,177,187,194,193,201,203,210,211"
110221,evllFfveuMiBA?w@hA_@^??xA,"POLYGON((-77.03879 38.90035, -77.03879 38.90051, -77.03895 38.90088, -77.03923 38.90088, -77.03924 38.90035, -77.03879 38.90035))",POINT(-77.0390367886869 38.9005935337374),21362,110010107001025,86,1,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $7, 2 Hours: $10, Monthly: $305.35","Mon-Fri: 6am-7pm, Sat-Sun: 8am-6pm",Nation Parking,"54,55,56,55,56,57,57,57,56,58,56,54,51,51,51,50,49,52,53,52,54,54,55,55","55,57,57,56,56,57,57,56,55,55,54,50,47,47,47,47,47,51,51,50,52,53,53,53"
87174,egllFtzbuM?{Ax@?AzAw@?,"POLYGON((-77.02459 38.89767, -77.02413 38.89766, -77.02413 38.89795, -77.02459 38.89795, -77.02459 38.89767))",POINT(-77.0243611643405 38.8978069659248),13579,110010058001017,55,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 2 Hours: $15, Daily Max: $17, Early Bird (In By 8:30am): $15, Evening (In After 5pm): $12, Monthly: $280-$560",Mon-Fri: 6am-7pm,Atlantic Parking,"39,36,37,37,37,37,37,37,36,38,37,36,35,35,35,34,34,36,36,35,36,38,38,39","39,37,37,37,37,36,36,36,36,36,35,34,33,33,33,33,33,35,35,35,35,36,36,38"
327770,gullFdqguM?[]s@a@?GG?]hDAKrA_@b@u@?????,"POLYGON((-77.04867 38.89993, -77.04849 38.89977, -77.04807 38.89971, -77.04808 38.90056, -77.04823 38.90056, -77.04827 38.90052, -77.04827 38.90035, -77.04853 38.9002, -77.04867 38.9002, -77.04867 38.89993))",POINT(-77.0483188 38.900064),35490,110010108001006,143,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, 2 Hours: $18, Daily Max: $22, Early Bird (In By 9am): $18, Monthly: $290-$580",Mon-Fri: 6am-10pm,Colonial Parking,"85,84,84,84,86,89,89,88,88,85,82,79,75,75,75,71,72,77,79,78,81,83,85,87","86,87,87,85,87,89,90,88,87,81,77,71,66,66,66,65,68,73,76,76,78,80,82,84"
87145,q_mlFlcguM?iAT??Jp@??|@gA???,"POLYGON((-77.04647 38.90149, -77.04616 38.90149, -77.04616 38.90174, -77.0461 38.90174, -77.0461 38.90185, -77.04647 38.90185, -77.04647 38.90149))",POINT(-77.0463022 38.9016588),12242,110010107001011,165,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Monthly: $300-$570, Tax Included",Mon-Fri: 7am-8pm,Colonial Parking,"110,108,110,110,111,111,111,110,106,103,97,95,92,92,92,87,88,94,102,99,102,104,107,111","110,112,111,109,110,110,109,109,103,95,89,84,79,79,79,76,80,88,94,93,96,99,102,106"
209074,i{klFvrbuMK??MJ??L????,"POLYGON((-77.02325 38.89605, -77.02325 38.89611, -77.02332 38.89611, -77.02332 38.89605, -77.02325 38.89605))",POINT(-77.0232896 38.8960823),435,110010058001027,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $10,Fri-Sat: 5pm-10pm,U-Street Parking,"7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7","7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,7,6,6,6,7,7"
115182,{~llFl|duM?eAv@??dAw@???,"POLYGON((-77.03511 38.90146, -77.03476 38.90146, -77.03476 38.90174, -77.03511 38.90174, -77.03511 38.90146))",POINT(-77.0349315 38.901596),10150,110010101002006,41,0,false,Subterranean,Restricted,Hotel,"Daily Max: $15, Monthly: $250",See Store/Business Hours,Camden Property Trust,"28,26,26,26,27,27,27,27,27,28,28,26,26,26,26,25,25,26,26,26,27,27,27,28","28,27,27,27,27,27,27,27,27,27,26,25,24,24,24,23,24,25,25,25,26,26,26,27"
87155,ygnlF`afuMc@lBW@[Oh@yBl@X,"POLYGON((-77.04084 38.90852, -77.04145 38.90873, -77.04153 38.90859, -77.04152 38.90847, -77.04097 38.90829, -77.04084 38.90852))",POINT(-77.0412058049072 38.9085083163774),17305,110010107002002,70,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $9, Daily Max: $18, Overnight (In After 7pm / Out By 7am): $37, Early Bird (In Between 7am-9am / Out By 7pm): $13",Mon-Fri: 7am-7pm,Atlantic Parking - Kedu,"43,43,43,43,43,44,44,43,43,41,40,39,39,38,38,35,36,38,40,40,43,43,44,44","43,44,43,43,43,44,43,43,42,39,37,35,35,34,34,33,34,36,39,39,41,42,42,42"
80103,qgmlFhzeuMNh@CN?n@]AAtCU??lAw@??uG`Bu@,"POLYGON((-77.04016 38.90362, -77.04155 38.90362, -77.04155 38.90334, -77.04116 38.90334, -77.04116 38.90323, -77.04041 38.90322, -77.04042 38.90307, -77.04018 38.90307, -77.0401 38.90305, -77.03989 38.90313, -77.04016 38.90362))",POINT(-77.0406825710003 38.903394746112),64488,110010107001019,259,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, Sat-Sun: $11, Evening (In After 4pm): $9, Daily Max: $21, 24 Hours: $31, Monthly: $290, Tax Included","Mon-Thu: 6am-10pm, Fri: 6am-11pm, Sat: 9am-11pm, Sun: 9am-10pm",SP Plus,"140,144,144,146,149,151,151,150,151,149,144,140,136,136,136,128,131,140,141,140,142,145,145,142","147,154,152,152,152,156,155,155,153,148,143,135,129,129,129,125,129,139,142,142,143,145,145,141"
113163,erllFbyauMK??MJ??L??,"POLYGON((-77.01915 38.89971, -77.01915 38.89977, -77.01922 38.89977, -77.01922 38.89971, -77.01915 38.89971))",POINT(-77.0191808 38.8997393),435,110010058002004,11,0,false,Surface,Valet Only,Hotel,"24 Hours: $49, Event Rates Supersede Other Rates, Tax Not Included: 18.0%",Mon-Sun: 24 Hours,Marriott,"6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6","6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,6,6,6"
80262,k~llF~yeuMS?Ak@z@A@bBg@??u@,"POLYGON((-77.04011 38.90166, -77.04011 38.90146, -77.03961 38.90147, -77.03962 38.90177, -77.03984 38.90176, -77.03984 38.90166, -77.04011 38.90166))",POINT(-77.0397645 38.9015491),12449,110010107001018,50,4,false,Subterranean,Valet Only,Public Parking,"Daily Max: $21, Oversize Add'l: $10, Monthly: $315-$595",Mon-Fri: 6am-8pm,LAZ Parking,"28,30,31,31,31,31,31,31,30,30,29,28,27,26,27,26,26,27,28,27,28,28,28,28","28,31,31,31,31,31,31,31,29,28,27,25,23,23,23,23,23,25,26,25,26,26,27,27"
210675,qbllFldcuMxD@?b@s@??^eC@?gA,"POLYGON((-77.02651 38.89721, -77.0265 38.89654, -77.02634 38.89654, -77.02634 38.89628, -77.02616 38.89628, -77.02615 38.89721, -77.02651 38.89721))",POINT(-77.0263159542345 38.8967997287096),29272,110010058001030,45,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour (Mon-Fri): $16, 2 Hours (Mon-Fri): $19, Max (Mon-Fri): $22, Sat-Sun: $20, Early Bird (Mon-Fri; In By 8:30am): $15, Monthly: $310-$620, Tax Included","Mon-Thu: 6am-11pm, Fri: 6am-12am, Sat: 11am-11pm, Sun: 9am-9pm",One Parking,"29,29,29,29,29,29,29,29,29,29,28,28,27,27,27,26,26,27,27,27,27,28,28,29","29,29,29,29,29,29,28,28,28,28,27,26,25,25,25,24,24,26,26,25,26,26,26,28"
53881,srllFlbfuMFUKEFu@L]h@Tc@dBWK??,"POLYGON((-77.04125 38.89966, -77.04074 38.89948, -77.04063 38.89969, -77.04078 38.89976, -77.04105 38.8998, -77.04108 38.89974, -77.04119 38.89978, -77.04125 38.89966))",POINT(-77.0409187157035 38.8996593987157),11828,110010107001031,162,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $15, Daily Max: $22, Monthly: $300, Tax Included",Mon-Fri: 6:30am-12am,One Parking,"103,110,110,111,112,113,113,112,111,108,105,102,100,99,100,96,95,99,101,100,101,102,103,104","103,114,114,113,113,114,114,113,112,105,102,97,93,93,93,91,92,97,100,99,100,101,101,101"
53883,qjmlF~qfuMb@??|@P??^u@??}A,"POLYGON((-77.04415 38.90361, -77.04415 38.90334, -77.04399 38.90334, -77.04399 38.90343, -77.04368 38.90343, -77.04368 38.90361, -77.04415 38.90361))",POINT(-77.0439386340977 38.9034985410435),10253,110010107001013,41,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $7, Early Bird (6am-9am): $11, Daily Max: $15, Evening (In After 3pm): $5",Mon-Fri: 6am-9pm,Park America,"23,25,25,26,26,26,26,26,26,25,24,23,23,23,23,22,22,23,24,23,23,24,24,24","24,26,26,26,26,26,26,26,26,25,23,22,21,21,21,21,21,22,23,23,23,23,23,23"
52556,kbmlFzxeuMt@??|@K??XH?LT?~@aA??mD??,"POLYGON((-77.04053 38.9023, -77.04053 38.90197, -77.04021 38.90197, -77.0401 38.90204, -77.0401 38.90209, -77.03997 38.90209, -77.03997 38.90203, -77.03966 38.90203, -77.03966 38.9023, -77.04053 38.9023))",POINT(-77.0400787 38.9021591),25795,110010107001018,104,1,true,Subterranean,Non-restricted,Public Parking,"30 Min: $3, 1 Hour: $12, Daily Max: $20.95, Early Bird (In By 9am): $15.95, Sat-Sun: $10, Monthly: $77.49-$639.90","Mon-Thu: 7am-10pm, Fri: 7am-11pm, Sat: 8am-11pm, Sun: 10am-7pm",Colonial Parking,"63,66,67,67,68,68,68,68,67,67,65,64,63,62,63,61,61,64,66,63,64,64,65,64","63,69,69,68,69,69,69,69,67,65,62,60,57,57,57,57,58,62,64,61,62,62,63,61"
87182,obmlFrfcuMhA?Av@gA@?y@,"POLYGON((-77.02679 38.90232, -77.02678 38.90196, -77.0265 38.90195, -77.0265 38.90232, -77.02679 38.90232))",POINT(-77.0266475 38.9021308),10772,110010101001024,43,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $21, Monthly: $304.95-$609.90",Mon-Fri: 7am-3pm,Colonial Parking,"25,26,26,26,26,26,26,26,25,25,24,23,23,23,23,22,22,23,24,23,23,24,24,25","24,26,26,26,26,26,26,26,25,24,23,21,21,21,21,20,20,21,22,22,22,23,23,24"
187202,{snlFl_guMTHI`@SKF_@,"POLYGON((-77.04599 38.91026, -77.04605 38.91016, -77.04588 38.91011, -77.04583 38.91022, -77.04599 38.91026))",POINT(-77.0459349 38.9101875),2050,110010055001015,15,0,false,Surface,Restricted,,Mon-Sun: Free,Mon-Fri: 9am-5pm,,"8,9,9,9,9,9,9,9,9,9,8,8,7,7,7,7,7,7,8,8,8,8,8,8","8,9,9,9,9,9,9,9,9,8,8,7,6,6,6,6,7,7,8,7,8,8,8,8"
80162,o{llFvleuM?oAp@??v@i@VG?,"POLYGON((-77.03772 38.90116, -77.0376 38.90095, -77.03732 38.90095, -77.03732 38.9012, -77.03772 38.9012, -77.03772 38.90116))",POINT(-77.0374787 38.9010681),9052,110010107001026,37,0,false,Subterranean,Non-restricted,Public Parking,2 Hours: $23,"Mon-Fri: 7am-9pm, Sat: 7am-9am, No Overnight Parking",SP Plus,"22,22,22,22,22,22,22,22,22,23,22,21,21,21,21,20,20,20,21,21,22,22,22,22","22,23,23,22,22,22,22,22,22,22,21,20,19,19,19,18,19,20,20,20,21,21,21,21"
87190,chmlFxoduMk@Y@m@p@??fAG?,"POLYGON((-77.03309 38.90318, -77.03273 38.90318, -77.03273 38.90343, -77.03296 38.90344, -77.03309 38.90322, -77.03309 38.90318))",POINT(-77.0328865131158 38.9032977671145),8094,110010101001008,33,0,false,Subterranean,Valet Only,Public Parking,"1 Hour: $12, Early Bird (In By 9am): $12, Daily Max: $24, Monthly: $235, Tax Included",Mon-Fri: 7am-8pm,LAZ Parking,"25,23,23,23,23,23,23,23,23,24,23,23,22,22,22,21,21,22,22,22,23,24,25,25","25,23,23,23,23,23,23,23,23,23,22,21,20,20,20,20,20,21,21,21,22,23,24,24"
